agent,user_id,split,severity,episode,step,action_idx,scenario_type,difficulty,task_completed,reward,frustration,engagement,confidence,cooperation,fairness,num_retries,completion_time
fixed_curriculum,user_002,train,2,0,12,109,emotion_recognition,1,False,0.27875505844266896,0.39999999999999997,0.3,0.6850337229511262,0.54,0.5,0,7.308821078982405
fixed_curriculum,user_002,train,2,0,13,154,turn_taking,1,False,0.3994468656129685,0.7,1.0,0.3896457707531233,0.54,0.5,0,7.423010956846249
fixed_curriculum,user_002,train,2,0,14,199,conflict_resolution,1,True,0.9301579396991457,0.19999999999999998,1.0,0.7543862646609716,0.55,0.5,0,7.447854038398062
fixed_curriculum,user_002,train,2,0,15,28,sharing,2,False,0.21221416003767316,0.6,0.3,0.4414277335844878,0.55,0.5,0,7.115400236201858
fixed_curriculum,user_002,train,2,0,16,73,patience,3,False,0.41923223624683364,0.6,1.0,0.42154824164555765,0.55,0.5,0,7.752003479553941
fixed_curriculum,user_002,train,2,0,17,118,emotion_recognition,4,True,0.7006734070951615,0.3,0.3,0.72448938063441,0.56,0.5,0,7.2693521077131
fixed_curriculum,user_002,train,2,0,18,163,turn_taking,5,True,0.9095700196159328,0.3,1.0,0.7171334641062191,0.5700000000000001,0.5,0,7.763854403058328
fixed_curriculum,user_002,train,2,0,19,208,conflict_resolution,5,True,0.9506461552057903,0.09999999999999999,1.0,0.7909743680386023,0.5800000000000001,0.5,0,7.791924514731336
fixed_curriculum,user_003,train,2,0,0,1,sharing,1,False,0.4867856706580796,0.19999999999999998,0.859302394464527,0.7532996821248099,0.5,0.5,0,20.092015188681536
fixed_curriculum,user_003,train,2,0,1,46,patience,1,True,0.8555590172821681,0.19999999999999998,0.7598024696769072,0.7374551758606394,0.51,0.5,0,28.870890538339903
fixed_curriculum,user_003,train,2,0,2,91,emotion_recognition,1,True,0.8399974371890718,0.19999999999999998,0.708883537350313,0.7355491732265194,0.52,0.5,0,36.07964913882783
fixed_curriculum,user_003,train,2,0,3,136,turn_taking,1,False,0.45371847126911025,0.3,0.8204140873998548,0.7106283003276923,0.52,0.5,0,38.968341946297166
fixed_curriculum,user_003,train,2,0,4,181,conflict_resolution,1,False,0.45701085060370417,0.3,0.837774448576348,0.6978567735386656,0.52,0.5,0,40.70627468783172
fixed_curriculum,user_003,train,2,0,5,10,sharing,1,True,0.8945942447214723,0.19999999999999998,0.8722587039224742,0.7727775569648669,0.53,0.5,0,41.391941998566935
fixed_curriculum,user_003,train,2,0,6,55,patience,1,True,0.8909886413238164,0.19999999999999998,0.8737410702106498,0.7457754684041429,0.54,0.5,0,41.85002746995951
fixed_curriculum,user_003,train,2,0,7,100,emotion_recognition,1,True,0.8953049567149488,0.0,0.7559881298237002,0.8100567851189246,0.55,0.5,0,44.17620526376237
fixed_curriculum,user_003,train,2,0,8,145,turn_taking,1,True,0.8793721923458351,0.19999999999999998,0.8242767693537993,0.7672610769313015,0.56,0.5,0,44.57167203533989
fixed_curriculum,user_003,train,2,0,9,190,conflict_resolution,1,True,0.8730531548739169,0.19999999999999998,0.8058589947346289,0.7619697096901885,0.5700000000000001,0.5,0,45.1604290723499
fixed_curriculum,user_003,train,2,0,10,19,sharing,1,False,0.49446819930452834,0.09999999999999999,0.826529038808034,0.7700632510807879,0.5700000000000001,0.5,0,45.223437372792404
fixed_curriculum,user_003,train,2,0,11,64,patience,1,False,0.5061319756921867,0.09999999999999999,0.8632484194169879,0.7743829991139359,0.5700000000000001,0.5,0,44.68857598247362
fixed_curriculum,user_003,train,2,0,12,109,emotion_recognition,1,False,0.45374913969710984,0.39999999999999997,0.8979315781161786,0.6557977750817086,0.5700000000000001,0.5,0,43.81079744575508
fixed_curriculum,user_003,train,2,0,13,154,turn_taking,1,False,0.46142634059459875,0.3,0.8570562737898312,0.6887297230509961,0.5700000000000001,0.5,0,43.793884153560306
fixed_curriculum,user_003,train,2,0,14,199,conflict_resolution,1,True,0.8466254961573659,0.19999999999999998,0.7294114561657626,0.7386803953842471,0.5800000000000001,0.5,0,46.079112528339564
fixed_curriculum,user_003,train,2,0,15,28,sharing,2,False,0.41128711178574684,0.39999999999999997,0.7493431178338851,0.6698945095705422,0.5800000000000001,0.5,0,47.26852792975819
fixed_curriculum,user_003,train,2,0,16,73,patience,3,True,0.8800869806020957,0.19999999999999998,0.8287235563637376,0.7631327579531619,0.5900000000000001,0.5,0,46.663063336462464
fixed_curriculum,user_003,train,2,0,17,118,emotion_recognition,4,False,0.503485252526652,0.19999999999999998,0.9307174245579075,0.7218001677285313,0.5900000000000001,0.5,0,44.751593977227564
fixed_curriculum,user_003,train,2,0,18,163,turn_taking,5,True,0.8607144021374169,0.19999999999999998,0.7822239531137021,0.726981441355375,0.6000000000000001,0.5,0,45.70818623232225
fixed_curriculum,user_003,train,2,0,19,208,conflict_resolution,5,False,0.4787051579480328,0.39999999999999997,0.9838211419315136,0.6503921024571918,0.6000000000000001,0.5,0,43.43073569084319
fixed_curriculum,user_004,train,2,0,0,1,sharing,1,False,0.5083699523187215,0.3,1.0,0.7157996821248099,0.5,0.5,0,18.157883056838077
fixed_curriculum,user_004,train,2,0,1,46,patience,1,False,0.4696217759384269,0.3,0.8887616651977701,0.6799551758606394,0.5,0.5,0,25.36857984578588
fixed_curriculum,user_004,train,2,0,2,91,emotion_recognition,1,False,0.45885356463611116,0.39999999999999997,0.9068238799488217,0.6720426710097646,0.5,0.5,0,30.163942975042367
fixed_curriculum,user_004,train,2,0,3,136,turn_taking,1,True,0.9530204694308875,0.09999999999999999,1.0,0.8068031295392506,0.51,0.5,0,30.993962709863034
fixed_curriculum,user_004,train,2,0,4,181,conflict_resolution,1,False,0.5026499425725778,0.3,1.0,0.6776662838171854,0.51,0.5,0,32.83506132991629
fixed_curriculum,user_004,train,2,0,5,10,sharing,1,False,0.54732542675368,0.09999999999999999,1.0,0.7755028450245338,0.51,0.5,0,33.829083918872
fixed_curriculum,user_004,train,2,0,6,55,patience,1,True,0.8605687233152679,0.3,0.8388088365301312,0.7128404823748569,0.52,0.5,0,37.092234620123484
fixed_curriculum,user_004,train,2,0,7,100,emotion_recognition,1,False,0.4724562325847321,0.39999999999999997,0.9572728388598744,0.6618292061784656,0.52,0.5,0,37.716699616302975
